Time;EMG1;EMG2;EMG3;EMG4;EMG1_F;EMG2_F;EMG3_F;EMG4_F;Note_R;Note_V;;Level 3;Joueur;Score;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
10;-31,17;-41;-31,17;-41;3,12;2,65;3,12;2,65;0;0;;;1;10200;90;36,36364;-23,98696;51,41173;54,54546;-39,30177;34,01276
34;-25,14;-41,43;-25,14;-41,43;2,6;2,48;2,6;2,48;0;0;;;2;10600;92;38,38384;-23,98696;51,41183;54,54546;-39,30177;34,01254
54;-26,67;-39,74;-26,67;-39,74;2,64;2,46;2,64;2,46;0;0;
70;-26,67;-39,74;-26,67;-39,74;2,64;2,57;2,64;2,57;0;0;
87;-23,75;-41,32;-23,75;-41,32;2,28;2,68;2,28;2,68;0;0;
103;-20,16;-37,38;-20,16;-37,38;2,02;2,66;2,02;2,66;0;0;
120;-26,32;-37,95;-26,32;-37,95;1,91;2,44;1,91;2,44;0;0;
139;-27,21;-40,83;-27,21;-40,83;2,24;2,38;2,24;2,38;0;0;
156;-22,79;-38,85;-22,79;-38,85;2,42;2,05;2,42;2,05;0;0;
174;-20,93;-36,33;-20,93;-36,33;2,35;1,91;2,35;1,91;0;0;
196;-25,23;-44,77;-25,23;-44,77;2,57;1,75;2,57;1,75;0;0;
216;-25,85;-40,28;-25,85;-40,28;2,55;1,79;2,55;1,79;0;0;
233;-25,49;-35,39;-25,49;-35,39;2,43;1,93;2,43;1,93;0;0;
253;-22,37;-43,65;-22,37;-43,65;2,3;2,12;2,3;2,12;0;0;
269;-22,37;-43,65;-22,37;-43,65;2,28;2,47;2,28;2,47;0;0;
285;-28,33;-43,4;-28,33;-43,4;2,46;2,43;2,46;2,43;0;0;
304;-26,18;-41,34;-26,18;-41,34;2,38;2,45;2,38;2,45;0;0;
323;-22,64;-39,91;-22,64;-39,91;2,69;2,33;2,69;2,33;0;0;
342;-29,14;-46,71;-29,14;-46,71;2,86;2,73;2,86;2,73;0;0;
361;-22,54;-36,14;-22,54;-36,14;2,81;2,79;2,81;2,79;0;0;
380;-22,96;-36,87;-22,96;-36,87;2,77;2,56;2,77;2,56;0;0;
397;-24,5;-36,27;-24,5;-36,27;2,65;2,73;2,65;2,73;0;0;
413;-21,11;-39,62;-21,11;-39,62;2,49;2,85;2,49;2,85;0;0;
429;-21,11;-39,62;-21,11;-39,62;2,61;2,93;2,61;2,93;0;0;
449;-24,9;-40,27;-24,9;-40,27;2,51;2,7;2,51;2,7;0;0;
465;-31,85;-43,96;-31,85;-43,96;2,79;2,63;2,79;2,63;0;0;
483;-23,11;-37,2;-23,11;-37,2;2,74;2,64;2,74;2,64;0;0;
500;-24,02;-37,57;-24,02;-37,57;2,59;2,35;2,59;2,35;0;0;
522;-22,8;-39,42;-22,8;-39,42;2,41;2,13;2,41;2,13;0;0;
