Time;EMG1;EMG2;EMG3;EMG4;EMG1_F;EMG2_F;EMG3_F;EMG4_F;Note_R;Note_V;;Level 3;Joueur;Score;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
11;-22,51;-36,93;-17,56;-4,37;2,11;3,06;1,69;1,66;0;0;;;1;17900;139;70,70707;-15,96763;97,08589;69,69697;-39,00174;38,86062
33;-23,69;-37,91;-12,8;-4,2;2;3,05;1,79;1,81;0;0;;;2;5800;57;32,32323;-24,66522;141,383;25,25253;-39,00174;52,16042
65;-25;-37,97;-16,94;-6,43;1,81;2,99;1,99;1,82;0;0;
87;-24,32;-31,97;-15,38;-6,39;1,72;3,01;1,9;2,01;0;0;
112;-23,75;-32,93;-18,47;-2,65;1,66;3,18;1,84;1,97;0;0;
137;-22,43;-38,67;-19,73;-7,59;1,76;3,04;2,06;2,16;0;0;
159;-22,76;-37,73;-15,7;-4,25;1,79;3,02;2,1;2,11;0;0;
183;-25,91;-39,13;-15,02;-4,92;2,05;2,88;2,02;2,03;0;0;
204;-23,06;-32,57;-23,8;-5,1;2,01;2,91;2,2;2,11;0;0;
228;-23,15;-36,62;-15,66;-6,19;2,15;2,94;2,47;1,75;0;0;
248;-29,13;-39,84;-11,62;-6,43;2,33;2,62;2,49;1,64;0;0;
273;-24,87;-35,35;-19,6;-11,01;2,31;2,73;2,3;1,64;0;0;
294;-23,42;-38,18;-17,6;-5,51;2,18;2,8;2,53;1,76;0;0;
320;-25,95;-36,05;-14,66;-6,92;1,96;2,88;2,43;1,53;0;0;
343;-26,39;-36,68;-19,83;-3,5;2,02;2,57;1,9;1,56;0;0;
364;-22,02;-26,5;-15,49;-3,9;1,87;2,55;1,9;1,65;0;0;
390;-22,74;-39,11;-19,66;-11,84;1,62;2,42;1,85;1,57;0;0;
412;-23,77;-32,43;-14,01;-5,38;1,73;2,53;1,98;1,58;0;0;
436;-27,42;-43,07;-15,48;-7,41;1,71;2,68;1,65;1,53;0;0;
456;-23,97;-37,64;-16,75;-7,05;1,66;2,87;1,82;1,51;0;0;
479;-25,78;-40,66;-15,46;-1,67;1,58;3;2,02;1,56;0;0;
504;-22,81;-38,4;-19,53;-8,93;1,72;2,69;2,1;1,57;0;0;
523;-26,64;-42,23;-18,46;-3,39;1,68;2,57;2,06;1,75;0;0;
553;-23,78;-32,68;-23,7;-5,16;1,73;2,47;2,26;1,61;0;0;
574;-21;-39,92;-12,09;-3,24;1,6;2,26;2,5;1,91;0;0;
595;-25,87;-45,67;-14,78;-4,44;1,68;2,36;2,44;2,02;0;0;
619;-21,84;-37,51;-19,01;-8,05;1,65;2,56;2,33;2,24;0;0;
636;-25,13;-30,94;-15,75;-5,14;1,79;2,91;2,16;2,27;0;0;
662;-23,15;-40,61;-15,48;-6,44;1,71;2,92;1,96;2,14;0;0;
684;-23,39;-38,09;-14,24;-7,13;1,88;2,85;1,7;2,14;0;0;
718;-22,3;-42,73;-16,2;-10,4;1,96;2,89;1,54;2,13;0;0;
745;-25,35;-35,75;-11,58;-7,04;1,95;2,82;1,68;2,09;0;0;
766;-22,19;-42,08;-18,14;-11,98;1,8;2,7;1,68;2,15;0;0;
791;-22,96;-41,97;-18,08;-6,56;1,77;2,66;1,65;2,08;0;0;
815;-23,79;-37,23;-14,55;-8,05;1,6;2,72;1,72;1,94;0;0;
841;-24,67;-38,86;-17,06;-7,61;1,67;2,71;1,79;2,15;0;0;
877;-22,13;-38,23;-19,17;-6,58;1,7;2,47;1,68;1,97;0;0;
901;-22,97;-36,99;-14,27;-8,03;1,74;2,4;1,67;1,73;0;0;
925;-21,81;-35,29;-16,88;-5,09;1,78;2,53;1,66;1,77;0;0;
946;-21,79;-34,27;-15,88;-7,51;1,95;2,59;1,84;1,83;0;0;
968;-23,51;-43,34;-12,35;-8,14;1,86;2,6;1,69;1,68;0;0;
995;-22,37;-35,69;-19,06;-7,24;1,82;2,7;1,69;1,63;0;0;
1020;-25,03;-36,4;-17,04;-9,09;1,65;2,81;1,83;1,58;0;0;
1040;-25,78;-41,04;-19,49;-7,07;1,79;3,03;1,97;1,54;0;0;
1060;-23,46;-34,38;-16,01;-6,09;1,53;3,22;1,78;1,56;0;0;
1078;-26,21;-36,87;-15,89;-8,42;1,68;2,93;1,7;1,5;0;0;
1096;-23,32;-36,25;-16,86;-8,54;1,81;2,75;1,62;1,43;0;0;
1114;-24,76;-35,29;-19,06;-7,42;1,67;2,54;1,59;1,53;0;0;
1135;-25,24;-33,88;-15,94;-8,03;1,53;2,43;1,63;1,46;0;0;
1155;-24,51;-42,25;-15,34;-6,7;1,61;2,43;1,53;1,54;0;0;
1179;-22,54;-36,61;-18,58;-3,94;1,59;2,42;1,54;1,55;0;0;
1196;-23,52;-41,18;-15,92;-3,74;1,45;2,77;1,76;1,8;0;0;
1213;-26,11;-33,65;-16,33;-6,81;1,46;2,91;1,72;1,7;0;0;
1230;-26,11;-33,65;-16,33;-6,81;1,5;3,12;1,59;1,71;0;0;
1246;-23,18;-34,99;-19,12;-2,65;1,58;2,99;1,74;1,76;0;0;
1265;-24,47;-37,34;-15,72;-9,87;1,49;2,88;1,78;1,83;0;0;
1281;-22,16;-36,86;-19,04;-8,13;1,47;3,06;1,61;1,9;0;0;
1300;-24,3;-34,96;-15,65;-8,6;1,44;2,72;1,61;1,93;0;0;
1323;-25,46;-44,67;-16,2;-9,72;1,57;2,58;1,7;2,02;0;0;
1348;-26,29;-40,11;-15,11;-5,24;1,65;2,99;1,81;2,2;0;0;
1366;-26,41;-43,41;-12,39;-10,37;1,7;3,1;1,97;2,3;0;0;
1385;-21,87;-35,27;-15,43;-2,75;1,74;3,04;1,99;2,4;0;0;
1405;-22,44;-34,9;-11,22;-8,75;1,86;3,08;2,1;2,16;0;0;
1428;-25,13;-39,42;-15,57;-6,15;1,97;3,07;2,16;2,05;0;0;
1447;-27,67;-39,05;-14,67;-4,97;1,85;2,95;2,2;1,98;0;0;
1468;-23,53;-41,78;-15,27;-7,41;1,94;2,8;1,89;1,92;0;0;
1491;-23,57;-38,92;-14,78;-8,16;1,98;2,88;1,94;1,89;0;0;
1514;-27,29;-37,95;-16,91;-5,08;1,99;2,61;1,96;1,76;0;0;
1536;-24,74;-32,69;-13,85;-4,73;1,87;2,73;1,88;1,88;0;0;
1560;-24,65;-41,26;-19,69;-5,35;1,9;2,49;1,73;1,9;0;0;
1584;-32,24;-44,06;-14,94;-8,89;2;2,55;1,94;1,88;0;0;
1604;-25,78;-31,19;-16,43;-7,42;1,78;2,48;1,94;1,7;0;0;
1628;-29,28;-38,23;-18,76;-7,36;1,71;2,54;1,95;1,73;0;0;
1650;-21,65;-41,37;-16,01;-4,73;1,88;2,47;1,99;1,77;0;0;
1683;-27,44;-38,73;-18,53;-2,04;1,88;2,53;2,11;1,53;0;0;
1705;-26,56;-39,39;-19,58;-4,88;2,13;2,51;2,16;1,63;0;0;
1724;-27,73;-31,46;-17,65;-6,71;2,19;2,52;2,15;1,76;0;0;
1751;-25,22;-40,65;-15,41;-8,97;2,17;2,64;2,1;1,75;0;0;
1771;-27,66;-33,65;-17,86;-9,39;2,17;2,61;1,97;1,71;0;0;
1794;-21,97;-33,05;-15,62;-7,97;2,25;2,64;1,88;1,88;0;0;
1819;-20,47;-41,01;-19,02;-6,68;2,17;2,51;1,77;1,84;0;0;
1847;-25,49;-32,36;-13,26;-6,32;1,91;2,65;2,02;1,71;0;0;
1869;-26,21;-34,15;-14,74;-5,94;1,8;2,5;2,25;1,91;0;0;
1890;-25,13;-39,31;-15,13;-5,27;1,86;2,47;2,1;1,82;0;0;
1914;-24,84;-42,99;-16,68;-5,1;1,91;2,57;1,99;1,86;0;0;
1935;-25,35;-40,02;-18,09;-5,51;1,75;2,74;2,14;1,7;0;0;
1958;-22,53;-34,92;-13,8;-10,29;1,73;2,85;1,91;1,78;0;0;
1985;-22,56;-41,64;-16,64;-4,91;1,73;2,82;1,52;2;0;0;
2015;-26,33;-38,33;-14,99;-6,67;1,81;2,88;1,47;1,91;0;0;
2037;-26,47;-38,26;-17,98;-9,54;1,67;2,94;1,54;2,05;0;0;
2064;-25,11;-32,96;-17,98;-6,94;1,54;3,04;1,4;2,15;0;0;
2084;-22,03;-34,55;-14,47;-7,8;1,57;2,89;1,29;2,11;0;0;
2105;-27,34;-39,01;-14,93;-7,39;1,54;2,85;1,29;1,98;0;0;
2127;-21,45;-41,04;-18,96;-8,39;1,52;2,88;1,36;1,87;0;0;
2152;-23,29;-38,93;-13,83;-5,64;1,7;3,03;1,37;1,78;0;0;
2175;-22,53;-41,43;-18,49;-5,41;1,89;3,04;1,43;1,44;0;0;
2198;-24,27;-40,64;-14,57;-7,84;2,08;2,98;1,47;1,58;0;0;
2220;-24,48;-40,03;-18,42;-4,35;1,94;2,85;1,5;1,61;0;0;
2238;-25,73;-36,21;-13,95;-8,13;1,78;2,84;1,59;1,56;0;0;
2261;-20,68;-38,56;-15,55;-4,96;1,74;2,66;1,56;1,59;0;0;
2285;-24,87;-38,68;-15,13;-3,11;1,55;2,45;1,56;1,74;0;0;
2308;-25,71;-37,58;-14,55;-4,57;1,55;2,35;1,58;1,73;0;0;
2332;-24,78;-33,21;-14,93;-5,34;1,58;2,4;1,63;1,7;0;0;
2356;-24,96;-35,72;-14,93;-8,35;1,65;2,63;1,52;1,87;0;0;
2382;-24,69;-38,89;-14,85;-10,56;1,79;2,65;1,33;1,85;0;0;
2401;-24,95;-41,23;-16,7;-6,2;1,69;2,78;1,37;1,62;0;0;
2424;-23,43;-38,57;-16,29;-6,39;1,5;2,94;1,56;1,6;0;0;
2444;-23,95;-41,17;-19,26;-8,13;1,37;3,15;1,51;1,63;0;0;
2468;-21,67;-37,62;-17,22;-4,96;1,39;3,09;1,5;1,45;0;0;
2492;-23,05;-36,45;-18,09;-5,74;1,38;2,84;1,58;1,38;0;0;
2514;-25,15;-38,27;-19,2;-7,34;1,2;2,64;1,87;1,36;0;0;
2540;-21,93;-37,33;-17,09;-5,77;1,34;2,37;1,88;1,46;0;0;
2559;-22,74;-36,14;-15,9;-6,75;1,34;2,36;1,95;1,45;0;0;
2587;-23,04;-37,33;-18,88;-9,36;1,31;2,24;2,06;1,74;0;0;
2606;-28,06;-33,29;-17,45;-4,73;1,47;2,18;2,26;1,89;0;0;
2629;-25,15;-36,35;-18,98;-1,38;1,58;2,22;2,23;1,91;0;0;
2654;-28,35;-32,33;-21,09;-10,99;1,71;2,57;1,97;1,97;0;0;
2677;-26,92;-44,86;-16,41;-4,46;1,85;2,6;1,84;1,99;0;0;
2697;-18,04;-33,46;-14,93;-10,11;2,1;2,63;1,61;1,81;0;0;
2718;-25,57;-35,36;-21,64;-7,68;2,22;2,57;1,63;1,61;0;0;
2737;-24,49;-39,91;-9,32;-7,05;2,04;2,71;1,65;1,62;0;0;
2766;-23,06;-40,86;-17,18;-9,27;2,07;2,72;1,89;1,71;0;0;
2791;-25,37;-43,46;-15,19;-5,32;1,97;2,59;1,82;1,71;0;0;
2818;-24,5;-40,92;-14,69;-5,97;2;2,7;2,19;1,81;0;0;
2840;-22,67;-34,95;-19,93;-5,98;1,87;2,68;2,18;2,01;0;0;
2860;-24,23;-41,99;-14,41;-7,42;1,75;2,69;2,03;1,85;0;0;
2883;-21,7;-39,2;-17,58;-7,36;1,82;2,5;1,85;1,75;0;0;
2904;-25,68;-37,01;-14,74;-6,41;1,78;2,52;1,96;1,81;0;0;
2923;-27,93;-39,54;-18,09;-9,4;1,85;2,51;1,88;1,52;0;0;
2950;-26,35;-37,18;-16,26;-6,04;1,81;2,54;1,79;1,44;0;0;
2978;-28,55;-37,57;-16,67;-10,34;1,78;2,56;1,76;1,53;0;0;
2997;-24,5;-41,54;-14,69;-4,97;1,83;2,65;1,9;1,52;0;0;
3021;-25,01;-32,04;-13,74;-5,93;1,96;2,89;1,96;1,5;0;0;
3043;-23,77;-38,15;-19,52;-4,35;1,77;3,1;1,92;1,74;0;0;
3066;-24,37;-36,27;-16,67;-5,08;1,77;3,18;1,99;1,67;0;0;
3086;-26,44;-37,1;-13,82;-8,35;2;2,83;2,04;1,59;0;0;
3110;-22,18;-35,01;-21,11;-10,1;2,09;2,73;2,02;1,58;0;0;
