Time;EMG1;EMG2;EMG3;EMG4;EMG1_F;EMG2_F;EMG3_F;EMG4_F;Note_R;Note_V;;Level 3;Joueur;Score;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
9;-10,92;-1,22;-10,92;-1,22;3,18;2,21;3,18;2,21;0;0;;;1;9000;86;46,46465;-16,25558;29,57016;40,40404;-6,17545;22,28927
34;-17,74;-3,61;-17,74;-3,61;3,32;2,32;3,32;2,32;0;0;;;2;9100;88;48,48485;-16,25558;29,57016;40,40404;-6,17545;22,28927
53;-18,95;-6,7;-18,95;-6,7;3,52;2,45;3,52;2,45;0;0;
74;-16,13;-7,11;-16,13;-7,11;3,28;2,17;3,28;2,17;0;0;
101;-21,45;-4,72;-21,45;-4,72;3,28;1,97;3,28;1,97;0;0;
122;-16,39;-0,21;-16,39;-0,21;3,44;2,14;3,44;2,14;0;0;
141;-13,59;-6,74;-13,59;-6,74;3,4;2,25;3,4;2,25;0;0;
159;-22,62;-5,83;-22,62;-5,83;3,09;2,35;3,09;2,35;0;0;
176;-20,21;-3,63;-20,21;-3,63;3,25;2,53;3,25;2,53;0;0;
193;-17;-5,47;-17;-5,47;3,14;2,9;3,14;2,9;0;0;
212;-11,87;-7,69;-11,87;-7,69;3,05;2,88;3,05;2,88;0;0;
229;-11,87;-7,69;-11,87;-7,69;3,25;2,82;3,25;2,82;0;0;
249;-17,41;-7,78;-17,41;-7,78;3,44;2,57;3,44;2,57;0;0;
265;-18,18;-9,04;-18,18;-9,04;3,74;2,57;3,74;2,57;0;0;
281;-9,99;-9,06;-9,99;-9,06;3,55;2,17;3,55;2,17;0;0;
300;-16,5;-4,32;-16,5;-4,32;4,07;2,23;4,07;2,23;0;0;
318;-15,32;-2,27;-15,32;-2,27;3,73;2,14;3,73;2,14;0;0;
335;-17,61;-15,47;-17,61;-15,47;3,55;2,4;3,55;2,4;0;0;
352;-12,62;-9,01;-12,62;-9,01;3,07;2,55;3,07;2,55;0;0;
371;-15,48;-8,86;-15,48;-8,86;3,11;2,6;3,11;2,6;0;0;
389;-15,48;-8,86;-15,48;-8,86;2,68;2,44;2,68;2,44;0;0;
409;-11,96;-5,47;-11,96;-5,47;2,68;2,37;2,68;2,37;0;0;
427;-21,49;-1,76;-21,49;-1,76;2,88;2,34;2,88;2,34;0;0;
448;-18,5;-5,49;-18,5;-5,49;2,86;2,3;2,86;2,3;0;0;
465;-8,15;-4,75;-8,15;-4,75;2,79;2,37;2,79;2,37;0;0;
482;-14,72;-3,46;-14,72;-3,46;2,86;2,18;2,86;2,18;0;0;
500;-16,66;-6,17;-16,66;-6,17;2,98;2,32;2,98;2,32;0;0;
518;-8,07;-6,93;-8,07;-6,93;3,15;2,29;3,15;2,29;0;0;
539;-16,93;-1,15;-16,93;-1,15;3,17;2,41;3,17;2,41;0;0;
560;-20,51;-3,03;-20,51;-3,03;3,81;2,25;3,81;2,25;0;0;
577;-8,98;-4,7;-8,98;-4,7;3,79;2,32;3,79;2,32;0;0;
595;-14,8;-4,79;-14,8;-4,79;3,87;2,38;3,87;2,38;0;0;
612;-16,4;-9,5;-16,4;-9,5;4,12;2,23;4,12;2,23;0;0;
631;-7,77;-7,15;-7,77;-7,15;4,17;2,37;4,17;2,37;0;0;
651;-17,65;-4,71;-17,65;-4,71;3,68;2,31;3,68;2,31;0;0;
666;-17,65;-4,71;-17,65;-4,71;3,08;2,5;3,08;2,5;0;0;
686;-12,05;-8,13;-12,05;-8,13;3,36;2,65;3,36;2,65;0;0;
704;-15,56;-6,78;-15,56;-6,78;3,23;2,82;3,23;2,82;0;0;
723;-21,25;-3,97;-21,25;-3,97;2,8;2,79;2,8;2,79;0;0;
741;-18,36;-6,78;-18,36;-6,78;2,94;2,73;2,94;2,73;0;0;
759;-22,74;-9,07;-22,74;-9,07;3,39;2,37;3,39;2,37;0;0;
776;-17,59;-13,67;-17,59;-13,67;3,47;2,19;3,47;2,19;0;0;
793;-13,5;-7,05;-13,5;-7,05;3,37;2,23;3,37;2,23;0;0;
809;-13,5;-7,05;-13,5;-7,05;3,39;2,23;3,39;2,23;0;0;
828;-11,52;-9,46;-11,52;-9,46;3,31;2,31;3,31;2,31;0;0;
846;-14,11;-7,41;-14,11;-7,41;2,97;2,3;2,97;2,3;0;0;
861;-20,17;-9,01;-20,17;-9,01;2,95;2,45;2,95;2,45;0;0;
883;-20,21;-7,76;-20,21;-7,76;2,85;2,3;2,85;2,3;0;0;
902;-11,83;-3,18;-11,83;-3,18;2,92;2,2;2,92;2,2;0;0;
925;-21,5;-6,05;-21,5;-6,05;3,04;2,27;3,04;2,27;0;0;
942;-21,75;-12,08;-21,75;-12,08;3,58;2,19;3,58;2,19;0;0;
961;-11,51;-8,67;-11,51;-8,67;3,59;2,28;3,59;2,28;0;0;
979;-20,84;-10,15;-20,84;-10,15;3,56;2,54;3,56;2,54;0;0;
997;-13,63;-6,21;-13,63;-6,21;3,62;2,36;3,62;2,36;0;0;
1015;-14,18;-10,36;-14,18;-10,36;3,56;2,21;3,56;2,21;0;0;
1036;-13,83;-7,29;-13,83;-7,29;3,95;2,3;3,95;2,3;0;0;
1057;-21,31;-9,62;-21,31;-9,62;3,95;2,2;3,95;2,2;0;0;
1078;-14,18;-4,41;-14,18;-4,41;3,8;2,27;3,8;2,27;0;0;
1096;-14,18;-4,41;-14,18;-4,41;3,5;2,02;3,5;2,02;0;0;
1114;-19,85;-4,45;-19,85;-4,45;3,78;2,18;3,78;2,18;0;0;
1132;-17,08;-8,99;-17,08;-8,99;3,35;2,24;3,35;2,24;0;0;
1151;-19,03;-5,21;-19,03;-5,21;2,91;2,29;2,91;2,29;0;0;
1169;-19,03;-5,21;-19,03;-5,21;2,95;2,21;2,95;2,21;0;0;
1189;-19,38;-7,8;-19,38;-7,8;3,14;2,17;3,14;2,17;0;0;
1205;-19,43;-6,44;-19,43;-6,44;3,03;2,5;3,03;2,5;0;0;
1224;-13,71;-7,84;-13,71;-7,84;3,27;2,26;3,27;2,26;0;0;
1240;-19,17;-8,04;-19,17;-8,04;3,28;2,06;3,28;2,06;0;0;
1257;-21,62;-1,32;-21,62;-1,32;3,83;2,24;3,83;2,24;0;0;
1274;-20,89;-8,55;-20,89;-8,55;3,75;2,66;3,75;2,66;0;0;
1295;-23,23;-7,24;-23,23;-7,24;3,87;2,49;3,87;2,49;0;0;
1314;-8,18;-3,01;-8,18;-3,01;4,24;2,25;4,24;2,25;0;0;
1332;-11,04;-6,36;-11,04;-6,36;4,3;2,48;4,3;2,48;0;0;
1354;-9,55;-5,22;-9,55;-5,22;4,34;2,49;4,34;2,49;0;0;
1372;-17,42;-2,21;-17,42;-2,21;3,86;1,96;3,86;1,96;0;0;
1388;-17,42;-2,21;-17,42;-2,21;4;1,68;4;1,68;0;0;
1406;-21,16;-10,56;-21,16;-10,56;4,47;1,85;4,47;1,85;0;0;
1423;-23,88;-9,39;-23,88;-9,39;4,08;2,06;4,08;2,06;0;0;
1438;-17,29;-10,35;-17,29;-10,35;4,02;2,13;4,02;2,13;0;0;
1457;-17,4;-4,4;-17,4;-4,4;3,74;2,06;3,74;2,06;0;0;
1474;-19,01;-3,19;-19,01;-3,19;3,59;2,25;3,59;2,25;0;0;
