Time;EMG1;EMG2;EMG3;EMG4;EMG1_F;EMG2_F;EMG3_F;EMG4_F;Note_R;Note_V;;Level 3;Joueur;Score;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
13;-12,75;-8,5;-12,75;-8,5;2,1;1,52;2,1;1,52;0;0;;;1;66100;185;100;-16,29749;127,4297;86,86869;-7,272938;42,45286
39;-14,24;-9,88;-14,24;-9,88;1,94;1,45;1,94;1,45;0;0;;;2;64400;184;98,9899;-16,29749;127,4297;86,86869;-7,272938;42,45207
60;-18,33;-9,06;-18,33;-9,06;1,86;1,32;1,86;1,32;0;0;
79;-14,73;-10,24;-14,73;-10,24;1,67;1,35;1,67;1,35;0;0;
104;-12,05;-8,38;-12,05;-8,38;1,54;1,44;1,54;1,44;0;0;
122;-12,05;-8,38;-12,05;-8,38;1,44;1,67;1,44;1,67;0;0;
141;-15,08;-7,38;-15,08;-7,38;1,3;1,77;1,3;1,77;0;0;
164;-18,14;-5,11;-18,14;-5,11;1,45;1,88;1,45;1,88;0;0;
181;-18,14;-5,11;-18,14;-5,11;1,65;1,85;1,65;1,85;0;0;
199;-13,08;-11,22;-13,08;-11,22;1,67;1,89;1,67;1,89;0;0;
221;-17,58;-6,63;-17,58;-6,63;1,8;1,73;1,8;1,73;0;0;
240;-14,1;-7,05;-14,1;-7,05;1,82;1,56;1,82;1,56;0;0;
257;-15,34;-9,74;-15,34;-9,74;2,04;1,53;2,04;1,53;0;0;
275;-17,73;-8,75;-17,73;-8,75;1,96;1,45;1,96;1,45;0;0;
294;-14,41;-7,83;-14,41;-7,83;2,07;1,45;2,07;1,45;0;0;
312;-17,69;-10,18;-17,69;-10,18;2,07;1,49;2,07;1,49;0;0;
331;-17,16;-9,1;-17,16;-9,1;2,05;1,42;2,05;1,42;0;0;
351;-16,03;-5,06;-16,03;-5,06;1,86;1,51;1,86;1,51;0;0;
371;-15,04;-10,81;-15,04;-10,81;1,94;1,57;1,94;1,57;0;0;
388;-14,52;-5,02;-14,52;-5,02;1,84;1,72;1,84;1,72;0;0;
406;-20,31;-7,44;-20,31;-7,44;1,79;1,77;1,79;1,77;0;0;
426;-16,46;-8,75;-16,46;-8,75;1,54;1,77;1,54;1,77;0;0;
444;-14,76;-7,39;-14,76;-7,39;1,69;1,8;1,69;1,8;0;0;
461;-14,76;-7,39;-14,76;-7,39;1,64;1,85;1,64;1,85;0;0;
480;-17,12;-8,83;-17,12;-8,83;1,82;1,8;1,82;1,8;0;0;
500;-19,05;-8,69;-19,05;-8,69;1,94;1,68;1,94;1,68;0;0;
521;-15,67;-8,64;-15,67;-8,64;1,91;1,81;1,91;1,81;0;0;
540;-14,29;-6,76;-14,29;-6,76;1,87;1,81;1,87;1,81;0;0;
562;-16,37;-7,04;-16,37;-7,04;1,72;1,75;1,72;1,75;0;0;
582;-15,01;-4,37;-15,01;-4,37;1,5;1,67;1,5;1,67;0;0;
602;-20,03;-9,17;-20,03;-9,17;1,61;1,94;1,61;1,94;0;0;
622;-18,12;-7,79;-18,12;-7,79;1,57;1,87;1,57;1,87;0;0;
644;-17,04;-9,22;-17,04;-9,22;1,65;1,76;1,65;1,76;0;0;
661;-17,04;-9,22;-17,04;-9,22;1,74;1,89;1,74;1,89;0;0;
680;-20,62;-6,66;-20,62;-6,66;1,97;1,93;1,97;1,93;0;0;
697;-19;-6,84;-19;-6,84;2,11;1,89;2,11;1,89;0;0;
717;-20,46;-8,75;-20,46;-8,75;2,06;1,82;2,06;1,82;0;0;
735;-20,04;-9,73;-20,04;-9,73;2,16;1,73;2,16;1,73;0;0;
753;-16,54;-12,68;-16,54;-12,68;2,2;1,72;2,2;1,72;0;0;
771;-16,92;-8,02;-16,92;-8,02;2,04;1,57;2,04;1,57;0;0;
789;-15,88;-7,13;-15,88;-7,13;1,82;1,62;1,82;1,62;0;0;
807;-18,74;-4,36;-18,74;-4,36;1,98;1,63;1,98;1,63;0;0;
