Time;EMG1;EMG2;EMG3;EMG4;EMG1_F;EMG2_F;EMG3_F;EMG4_F;Note_R;Note_V;;Level 3;Joueur;Score;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
11;-30,43;10,94;-33,87;-14,97;3,22;2,11;3,04;1,94;0;0;;;1;47600;178;88,88889;-36,85685;37,71976;90,90909;9,505447;20,64483
34;-24,2;14,28;-35,5;-11,72;3,34;2,31;3,23;2;0;0;;;2;18300;130;65,65656;-27,19164;70;65,65656;9,505447;30
51;-28,25;14,62;-35,25;-13,37;3,19;2,46;3,23;1,97;0;0;
70;-28,25;14,62;-35,25;-13,37;2,99;2,48;3,08;2,07;0;0;
86;-25,74;14,95;-41,16;-18,98;2,74;2,59;2,96;2,31;0;0;
104;-30,08;9,85;-35,95;-15,97;2,57;2,64;2,55;2,28;0;0;
122;-29,08;11,18;-36,65;-12,07;2,6;2,63;1,88;2,35;0;0;
141;-27,56;7,27;-39,47;-14,17;2,65;2,67;2,11;2,36;0;0;
159;-27,04;9;-37,22;-17,34;2,69;2,69;2,21;2,25;0;0;
181;-24;13,03;-37,3;-15,82;2,58;2,79;2,36;2,17;0;0;
201;-29,44;3,58;-33,4;-12,58;2,52;2,66;2,56;2,08;0;0;
218;-26,45;14,5;-32,67;-18,06;2,66;2,83;2,97;1,93;0;0;
236;-29,26;12,93;-36,16;-19,17;2,45;2,86;2,64;1,85;0;0;
256;-26,1;2,96;-39,12;-14,38;2,26;2,72;2,57;1,9;0;0;
275;-30,74;7,19;-34,23;-17,7;2,18;2,41;2,98;2,02;0;0;
292;-27,9;9,46;-36;-16,64;2,19;2,44;3,02;1,99;0;0;
313;-31,41;7,9;-35,01;-14,51;2,15;2,18;2,71;1,85;0;0;
329;-31,41;7,9;-35,01;-14,51;2,27;2,02;2,41;1,89;0;0;
344;-29,55;11,02;-35,08;-16,51;2,33;2,07;2,59;2,03;0;0;
364;-27,99;9,2;-40,01;-16,4;2,48;2,14;3,03;2,17;0;0;
380;-23,74;13,45;-37,71;-18,85;2,52;2,21;2,55;2,25;0;0;
398;-23,88;9,53;-37,6;-16,13;2,6;2,19;2,51;2,26;0;0;
415;-26,3;11,63;-39,16;-13,21;2,54;2,07;2,68;2,27;0;0;
435;-29,03;8,84;-34,47;-18,51;2,69;1,86;2,83;2,33;0;0;
452;-20,94;6,79;-37,7;-15,35;2,7;2,1;2,31;2,05;0;0;
471;-20,94;6,79;-37,7;-15,35;2,82;2,35;1,98;2,11;0;0;
486;-24,72;9,88;-32,18;-17,39;2,7;2,26;1,97;1,95;0;0;
505;-23,96;12,21;-38,8;-15,81;2,76;2,43;1,96;1,86;0;0;
526;-29,5;10,12;-38,03;-18,21;2,77;2,52;1,97;1,95;0;0;
543;-26,26;11,8;-35,13;-12,96;2,86;2,97;2,07;1,92;0;0;
562;-20,7;8,8;-38,29;-17,66;2,98;2,87;2,26;1,94;0;0;
578;-27,22;8,86;-32,5;-17,03;2,83;2,79;2,35;2,19;0;0;
598;-25,47;10,69;-30,68;-10,19;2,71;2,89;2,51;2,49;0;0;
616;-27,38;13,64;-34,22;-13;2,58;2,79;2,46;2,62;0;0;
634;-30,47;10,56;-34,73;-17,11;2,55;2,53;2,44;2,66;0;0;
652;-27,93;4,51;-30,49;-17,42;2,43;2,34;2,29;2,82;0;0;
669;-27,93;4,51;-30,49;-17,42;2,08;2,49;2,43;2,83;0;0;
687;-28,18;11,2;-39,22;-17,58;2,12;2,36;2,76;2,76;0;0;
704;-24,34;10,72;-42,34;-15,1;2,06;2,56;3,01;2,49;0;0;
722;-29,84;0,86;-37,07;-12,61;2,1;2,86;3,09;2,57;0;0;
740;-33,58;12,22;-34,83;-14,37;2,07;3,22;3,31;2,38;0;0;
756;-21,63;9,85;-39,61;-18,57;2,27;3,17;3,62;2,19;0;0;
781;-28,89;11,53;-35,64;-13,95;2,39;2,91;3,25;2,24;0;0;
799;-31,03;13,13;-36,85;-17,23;2,55;2,87;2,67;2,32;0;0;
815;-29,57;8;-32,22;-14,96;2,49;2,76;2,93;2,33;0;0;
833;-21,01;11,57;-34,26;-13,31;2,7;2,33;3,06;2,18;0;0;
849;-21,01;11,57;-34,26;-13,31;2,74;2,22;2,82;2,03;0;0;
866;-23,64;10,32;-37,18;-18,41;2,95;1,98;2,58;1,87;0;0;
882;-24,04;11,98;-38,66;-19,14;2,86;2,29;2,54;1,67;0;0;
898;-24,04;11,98;-38,66;-19,14;2,82;2,37;2,42;1,55;0;0;
918;-31,02;10,92;-36,62;-22,62;2,74;2,33;2,15;1,76;0;0;
936;-30,36;6,24;-32,68;-14,86;2,55;2,48;2,22;1,9;0;0;
953;-27,41;14,16;-36,15;-18,05;2,39;2,58;2,63;2,22;0;0;
970;-27,41;14,16;-36,15;-18,05;2,21;2,54;2,85;2,42;0;0;
986;-29,06;11,45;-38,71;-14,22;2,1;2,38;3,13;2,62;0;0;
1003;-29,05;15,12;-39;-17,7;2,33;2,29;3,09;2,82;0;0;
1021;-32,23;12,68;-36,35;-12,63;2,5;2,27;3,31;2,65;0;0;
1040;-28,41;11,74;-41,18;-17,25;2,38;2,11;3,22;2,48;0;0;
1057;-27,21;11,69;-36,9;-16,89;2,33;2,39;3,1;2,22;0;0;
1075;-27,67;7,71;-43,18;-14,86;2,26;2,37;2,97;2,04;0;0;
1093;-28,71;13,2;-33,22;-12,7;2,38;2,47;3,05;1,98;0;0;
1111;-22,81;14,73;-31,15;-14,66;2,14;2,36;3,22;1,86;0;0;
1130;-22,81;14,73;-31,15;-14,66;2,08;2,4;2,99;1,82;0;0;
1146;-25,56;12,26;-34,99;-16,78;2,15;2,09;2,92;1,96;0;0;
1164;-24,65;9,33;-42,01;-20,87;2,06;2,11;3,19;2,1;0;0;
1182;-23,21;3,6;-39,31;-16,54;2,34;2,13;2,69;1,93;0;0;
1201;-29,62;11,03;-33,59;-13,16;2,05;2,42;2,29;1,98;0;0;
1217;-25,59;11,69;-33,89;-15,75;2,14;2,37;2,01;2,01;0;0;
1236;-32,8;10,11;-36,21;-12,95;2,48;2,63;2,56;1,91;0;0;
1254;-32,56;9,49;-33,68;-13,52;2,49;2,55;2,45;1,86;0;0;
1273;-29,59;10,04;-40,44;-19,22;2,77;2,46;2,54;1,71;0;0;
1290;-29,59;10,04;-40,44;-19,22;2,94;2,21;2,74;1,73;0;0;
1309;-27,66;11,04;-31,53;-13,71;2,89;2,21;2,95;1,7;0;0;
1328;-31,03;6,76;-30,35;-15;3,12;2,14;3,04;1,71;0;0;
1345;-25,27;9,63;-36,3;-14,73;3,11;2,1;3,34;1,75;0;0;
1364;-28,06;11,26;-43,11;-16,36;2,9;2,08;3,04;1,79;0;0;
1383;-23,13;7,98;-36,11;-17,66;2,6;2,15;3,49;1,98;0;0;
1402;-31,24;14,34;-40,73;-12,96;2,68;2,41;3,55;2,03;0;0;
1418;-23,51;8,75;-33,15;-10,48;2,6;2,45;3,41;1,98;0;0;
1436;-26,04;8,73;-38;-14,46;2,48;2,36;3,14;2,09;0;0;
1456;-26,55;9,22;-38,41;-17,77;2,45;2,34;3,27;2,18;0;0;
1476;-32,29;11,39;-33,54;-13,01;2,77;2,13;3,21;2,05;0;0;
1495;-28,23;10,89;-40,67;-15,68;2,78;2,31;2,78;2,2;0;0;
1514;-24,75;4,95;-36,64;-12,96;2,68;2,48;2,56;2,29;0;0;
1532;-30,02;3,96;-37,6;-15,88;2,93;2,36;2,61;2,18;0;0;
1551;-30,02;3,96;-37,6;-15,88;3,26;2,32;2,68;1,86;0;0;
1570;-23,03;10,72;-27,15;-13,74;3,29;2,44;2,53;1,95;0;0;
1590;-23,92;9,32;-47,96;-17,79;3,18;2,09;2,52;1,97;0;0;
1609;-24,48;11,6;-35,95;-21,91;2,9;2,15;2,74;1,84;0;0;
1627;-34,09;7,53;-36,18;-15,29;2,88;1,97;3,06;1,85;0;0;
1647;-25,61;12,01;-36,99;-12,63;2,78;2,24;2,86;2,02;0;0;
1667;-31,59;7,02;-31,73;-12,96;2,54;2,37;3,13;2,29;0;0;
1683;-24,64;7,8;-33,86;-12,77;2,64;2,6;3,25;2,59;0;0;
1701;-28,4;15,31;-38,53;-15,27;2,52;2,73;3,03;2,54;0;0;
1719;-20,62;8,7;-36,72;-14,56;2,83;2,67;3,02;2,27;0;0;
1736;-28,85;9,88;-41,89;-9,94;2,84;2,52;2,95;2,21;0;0;
1756;-23,4;6,02;-38,43;-16,87;2,97;2,47;2,93;2,34;0;0;
1775;-29,12;11,42;-35,25;-18,58;2,9;2,01;2,56;1,93;0;0;
